"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rnf170",1.90591226847388e-11,-0.334508532728953,0.326,0.133,5.71773680542164e-08
"Prrc2b",1.99396520809303e-11,-1.36016042918574,0.23,0.106,5.9818956242791e-08
"Itm2c",2.04605562840356e-11,-2.17316925989676,0.184,0.112,6.13816688521068e-08
"Cyb5r1",2.16539681144108e-11,-0.309066347963271,0.256,0.21,6.49619043432325e-08
"Adprs",2.22759206647864e-11,-0.872355188403367,0.117,0.054,6.68277619943591e-08
"Kdm1a",2.23909034348797e-11,0.736018053709551,0.229,0.208,6.71727103046392e-08
"Chpf2",2.3939142906454e-11,0.270619289213164,0.277,0.055,7.1817428719362e-08
"Hlx",2.49435097207471e-11,-0.82143687884458,0.197,0.059,7.48305291622413e-08
"Rnf39",2.54284011023393e-11,-1.1778670169603,0.152,0.082,7.6285203307018e-08
"Reep4",2.55264996772854e-11,0.305898562377956,0.342,0.329,7.65794990318563e-08
"Dmac2",2.5789819259091e-11,-1.79854102824534,0.197,0.082,7.73694577772731e-08
"Ssb",2.80664402460138e-11,-0.559406625726268,0.162,0.19,8.41993207380413e-08
"Lrig1",3.09321956235149e-11,-0.835907185315493,0.275,0.018,9.27965868705446e-08
"Tmem123",3.28877089786172e-11,-2.08542559704807,0.232,0.097,9.86631269358516e-08
"Pithd1",3.33951758032731e-11,-0.56236058905299,0.234,0.094,1.00185527409819e-07
"Luc7l",3.50533119810151e-11,0.387049163041921,0.24,0.139,1.05159935943045e-07
"Sf3a1",4.0784140851765e-11,0.317335210283583,0.236,0.128,1.22352422555295e-07
"Gfer",4.10439961600126e-11,-0.860598865286955,0.064,0.109,1.23131988480038e-07
"Mocs1",4.76090417947872e-11,0.555698152933553,0.146,0.121,1.42827125384361e-07
"Tbc1d10a",5.01444023017095e-11,-0.483824122042941,0.312,0.18,1.50433206905129e-07
"Col4a1",5.40943399506553e-11,-0.302205679099833,0.25,0.243,1.62283019851966e-07
"Zfp629",5.51283224833879e-11,-1.01333381144229,0.266,0.054,1.65384967450164e-07
"Gamt",5.66801213748023e-11,0.898814331496471,0.156,0.169,1.70040364124407e-07
"Acss2",6.12866004161026e-11,-0.369494809276158,0.109,0.154,1.83859801248308e-07
"Polr3b",6.60922061672275e-11,-1.16166564571677,0.266,0.049,1.98276618501682e-07
"Atxn10",6.62585710359553e-11,-0.915014174350928,0.115,0.072,1.98775713107866e-07
"Lamb3",6.79447121103851e-11,-0.558595915585944,0.242,0.248,2.03834136331155e-07
"Macf1",6.88904349492536e-11,-0.630705112902785,0.305,0.158,2.06671304847761e-07
"Rpl36a",6.94115713771352e-11,-0.391676757545437,0.186,0.225,2.08234714131406e-07
"Mt-nd5",7.17143658458043e-11,-0.81522179087151,0.256,0.232,2.15143097537413e-07
"Adissp",7.28936419593586e-11,-0.906014605729682,0.178,0.091,2.18680925878076e-07
"Lama4",7.46513141646298e-11,-0.837132649590931,0.158,0.074,2.23953942493889e-07
"Ccdc22",7.59730698843339e-11,0.840885555302928,0.129,0.122,2.27919209653002e-07
"Mgat4b",8.03780809122381e-11,-0.78445662121331,0.189,0.168,2.41134242736714e-07
"Gna12",8.63174496083797e-11,0.335174619450026,0.217,0.097,2.58952348825139e-07
"Cct2",8.76215482336022e-11,-1.07424878713039,0.168,0.149,2.62864644700806e-07
"Clk4",9.43183671420245e-11,0.960034299600953,0.316,0.213,2.82955101426073e-07
"Eri1",9.57403588426635e-11,-1.82037590954037,0.24,0.084,2.8722107652799e-07
"Inpp4a",9.70623544250244e-11,-0.493343775352228,0.27,0.116,2.91187063275073e-07
"Rpl8l1",9.97601503194069e-11,2.27666155283411,0.236,0.3,2.99280450958221e-07
"Sh3bgrl3",1.11441346273716e-10,0.478909914353281,0.256,0.166,3.34324038821147e-07
"Tas1r2",1.20657398604727e-10,-1.77605547382071,0.334,0.331,3.61972195814182e-07
"Gripap1",1.23380974657143e-10,-0.856660121756452,0.311,0.294,3.70142923971429e-07
"Trim28",1.25852245323635e-10,0.810992418523291,0.135,0.211,3.77556735970904e-07
"Mtif2",1.32080507800504e-10,-0.66775808037424,0.295,0.122,3.96241523401511e-07
"Akip1",1.33890876733651e-10,-0.60825799448135,0.266,0.044,4.01672630200953e-07
"Gpn1",1.35055663008766e-10,-0.364809910639885,0.146,0.089,4.05166989026299e-07
"Rfx5",1.41728456146491e-10,1.50706812075959,0.281,0.114,4.25185368439473e-07
"Aldh18a1",1.48539690125915e-10,1.60238897673744,0.166,0.233,4.45619070377746e-07
"Rbbp4",1.6906640222488e-10,0.615052989801699,0.402,0.25,5.0719920667464e-07
"Ppial4d",1.74347925630144e-10,-0.39204469914918,0.158,0.148,5.23043776890431e-07
"Sun2",1.74562319689725e-10,-1.43763834795878,0.166,0.047,5.23686959069177e-07
"Zc3h13",1.791287782962e-10,-1.36068948460391,0.254,0.05,5.37386334888599e-07
"Pold3",1.91648571104176e-10,0.829697191596723,0.184,0.059,5.74945713312526e-07
"Emid1",2.14527202545502e-10,-0.73817161983549,0.238,0.163,6.43581607636506e-07
"Sdhaf2",2.22276783690467e-10,0.721313431544554,0.213,0.193,6.66830351071402e-07
"Rab5b",2.2309396635326e-10,1.79893752017267,0.268,0.223,6.69281899059779e-07
